Date,Open,High,Low,Close
2011-03-02,1.3423,1.3508,1.3406,1.3488
2011-03-03,1.3489,1.3608,1.3454,1.3577
2011-03-04,1.3576,1.3618,1.3552,1.3616
2011-03-07,1.3601,1.3622,1.3564,1.3592
2011-03-08,1.3592,1.3625,1.3495,1.3499
2011-03-09,1.3504,1.3508,1.3447,1.347
2011-03-10,1.3472,1.35,1.3388,1.3459
2011-03-11,1.346,1.3534,1.3409,1.3532
2011-03-14,1.3587,1.3658,1.3521,1.3625
2011-03-15,1.3627,1.3835,1.362,1.377
2011-03-16,1.3772,1.3857,1.3684,1.3812
2011-03-17,1.3816,1.389,1.3752,1.3817
2011-03-18,1.3816,1.3977,1.3748,1.396
2011-03-21,1.3963,1.3963,1.3811,1.3921
2011-03-22,1.3921,1.3936,1.3875,1.3915
2011-03-23,1.3913,1.3943,1.3817,1.3828
2011-03-24,1.3828,1.387,1.3777,1.3839
2011-03-25,1.3837,1.3849,1.3767,1.3819
2011-03-28,1.3787,1.3819,1.3717,1.3776
2011-03-29,1.3778,1.3792,1.3717,1.3747
2011-03-30,1.3746,1.3759,1.3639,1.3725
2011-03-31,1.3725,1.3804,1.3716,1.3746
2011-04-01,1.3743,1.3746,1.3591,1.3712
2011-04-04,1.3727,1.3782,1.3671,1.3745
2011-04-05,1.3743,1.3757,1.3659,1.3707
2011-04-06,1.3708,1.377,1.3694,1.3761
2011-04-07,1.3761,1.3769,1.3664,1.3715
2011-04-08,1.3712,1.386,1.3702,1.384
2011-04-11,1.3808,1.384,1.378,1.3802
2011-04-12,1.3803,1.3988,1.3791,1.3935
2011-04-13,1.3937,1.397,1.3892,1.39
2011-04-14,1.3901,1.3949,1.3866,1.3914
2011-04-15,1.3914,1.395,1.3838,1.3838
2011-04-18,1.3827,1.3845,1.3714,1.372
2011-04-19,1.3723,1.3772,1.3658,1.3704
2011-04-20,1.3706,1.3863,1.3696,1.3833
2011-04-21,1.3835,1.3887,1.3809,1.3864
2011-04-22,1.3866,1.3905,1.3852,1.3897
2011-04-25,1.3873,1.3931,1.3848,1.3915
2011-04-26,1.3915,1.3957,1.3852,1.3931
2011-04-27,1.3933,1.4061,1.393,1.4041
2011-04-28,1.4039,1.4103,1.4039,1.4094
2011-04-29,1.4094,1.417,1.3987,1.3994
2011-05-02,1.4017,1.4132,1.3986,1.4092
2011-05-03,1.4095,1.415,1.3998,1.4124
2011-05-04,1.4124,1.4281,1.4097,1.4216
2011-05-05,1.4216,1.4337,1.4047,1.4048
2011-05-06,1.4052,1.4095,1.3832,1.3838
2011-05-09,1.3882,1.3924,1.379,1.3833
2011-05-10,1.3829,1.3858,1.3763,1.3795
2011-05-11,1.3793,1.3798,1.3634,1.3638
2011-05-12,1.3638,1.3758,1.3633,1.3713
2011-05-13,1.3712,1.3783,1.3653,1.3676
2011-05-16,1.3644,1.3836,1.3637,1.38
2011-05-17,1.3803,1.3861,1.3776,1.3833
2011-05-18,1.3831,1.3885,1.3814,1.3819
2011-05-19,1.382,1.3875,1.3763,1.3845
2011-05-20,1.3847,1.3863,1.3763,1.3793
2011-05-23,1.3767,1.3783,1.3677,1.3732
2011-05-24,1.3733,1.381,1.3704,1.3767
2011-05-25,1.3767,1.3786,1.3718,1.3769
2011-05-26,1.3769,1.3916,1.3766,1.3831
2011-05-27,1.383,1.3982,1.3828,1.3976
2011-05-30,1.3988,1.3995,1.3918,1.3955
2011-05-31,1.3957,1.4026,1.3907,1.3939
2011-06-01,1.3942,1.406,1.3925,1.4
2011-06-02,1.4001,1.4166,1.3999,1.4134
2011-06-03,1.4135,1.432,1.412,1.4319
2011-06-06,1.4301,1.4369,1.4274,1.4289
2011-06-07,1.4291,1.4331,1.4279,1.4311
2011-06-08,1.4311,1.4378,1.426,1.4278
2011-06-09,1.428,1.4349,1.411,1.4125
2011-06-10,1.4125,1.4173,1.4011,1.4059
2011-06-13,1.4031,1.4092,1.3991,1.4067
2011-06-14,1.4068,1.4097,1.3979,1.3987
2011-06-15,1.3986,1.4,1.3844,1.3874
2011-06-16,1.3875,1.3967,1.3823,1.395
2011-06-17,1.3952,1.4047,1.3908,1.4013
2011-06-20,1.4006,1.4033,1.3963,1.4018
2011-06-21,1.4016,1.4067,1.3967,1.4002
2011-06-22,1.4001,1.4038,1.3959,1.3963
2011-06-23,1.3959,1.3963,1.3843,1.3954
2011-06-24,1.3953,1.4029,1.3919,1.4027
2011-06-27,1.4017,1.4101,1.3971,1.4088
2011-06-28,1.4087,1.416,1.4069,1.4088
2011-06-29,1.4094,1.4116,1.3952,1.4
2011-06-30,1.4001,1.4047,1.3945,1.3968
2011-07-01,1.3969,1.3993,1.3897,1.3924
2011-07-04,1.3948,1.3979,1.3914,1.3958
2011-07-05,1.3962,1.3968,1.3863,1.3892
2011-07-06,1.3891,1.3924,1.3799,1.3819
2011-07-07,1.3814,1.3863,1.366,1.3767
2011-07-08,1.377,1.384,1.3645,1.3743
2011-07-11,1.3681,1.37,1.3546,1.3609
2011-07-12,1.3605,1.3618,1.3474,1.3488
2011-07-13,1.3483,1.3625,1.3467,1.3625
2011-07-14,1.3629,1.3657,1.3549,1.3577
2011-07-15,1.3576,1.3626,1.3477,1.3512
2011-07-18,1.3477,1.3547,1.3448,1.3538
2011-07-19,1.3536,1.3583,1.3419,1.3444
2011-07-20,1.3443,1.3484,1.3435,1.3475
2011-07-21,1.3476,1.3623,1.3406,1.361
2011-07-22,1.3612,1.3687,1.3578,1.3609
2011-07-25,1.3653,1.3707,1.3554,1.3616
2011-07-26,1.3614,1.3701,1.36,1.3693
2011-07-27,1.3691,1.3715,1.359,1.3636
2011-07-28,1.3634,1.3648,1.3506,1.3595
2011-07-29,1.3595,1.3772,1.3524,1.3756
2011-08-01,1.3703,1.374,1.3609,1.3627
2011-08-02,1.3627,1.3685,1.3549,1.3641
2011-08-03,1.3641,1.3812,1.3627,1.3804
2011-08-04,1.3806,1.3879,1.3717,1.3819
2011-08-05,1.3819,1.4023,1.3783,1.4021
2011-08-08,1.4114,1.4151,1.398,1.4062
2011-08-09,1.4064,1.4238,1.4012,1.406
2011-08-10,1.4065,1.4176,1.4006,1.4087
2011-08-11,1.4085,1.415,1.4009,1.4016
2011-08-12,1.4017,1.4124,1.3994,1.4063
2011-08-15,1.4095,1.4259,1.4083,1.4158
2011-08-16,1.4161,1.4192,1.4116,1.4145
2011-08-17,1.4145,1.4197,1.4086,1.414
2011-08-18,1.4139,1.4247,1.4117,1.4194
2011-08-19,1.4195,1.4257,1.4134,1.4257
2011-08-22,1.4248,1.4252,1.4177,1.422
2011-08-23,1.4218,1.4312,1.4202,1.426
2011-08-24,1.4263,1.4299,1.4215,1.4228
2011-08-25,1.423,1.428,1.4121,1.4207
2011-08-26,1.4209,1.4305,1.4173,1.4228
2011-08-29,1.4221,1.4245,1.4145,1.4171
2011-08-30,1.4173,1.4192,1.4073,1.4132
2011-08-31,1.4133,1.415,1.4028,1.4065
2011-09-01,1.4063,1.4066,1.3882,1.3919
2011-09-02,1.392,1.4003,1.3901,1.3994
2011-09-05,1.3967,1.3998,1.3932,1.3951
2011-09-06,1.3955,1.4089,1.3843,1.3866
2011-09-07,1.3862,1.3949,1.3847,1.3866
2011-09-08,1.3869,1.3875,1.3716,1.3735
2011-09-09,1.3736,1.3761,1.3591,1.3646
2011-09-12,1.3543,1.3691,1.35,1.3561
2011-09-13,1.3561,1.3609,1.3482,1.3487
2011-09-14,1.3489,1.3637,1.3468,1.3611
2011-09-15,1.3609,1.3711,1.3599,1.3656
2011-09-16,1.3658,1.3663,1.3487,1.3494
2011-09-19,1.342,1.3565,1.3397,1.3547
2011-09-20,1.3549,1.3608,1.3502,1.3604
2011-09-21,1.3603,1.3773,1.3578,1.3664
2011-09-22,1.3672,1.3933,1.3658,1.3854
2011-09-23,1.3851,1.3931,1.3806,1.3874
2011-09-26,1.3887,1.3984,1.3834,1.3853
2011-09-27,1.3862,1.3931,1.3822,1.385
2011-09-28,1.385,1.4,1.3849,1.3985
2011-09-29,1.3988,1.4104,1.3985,1.4089
2011-09-30,1.4086,1.413,1.3954,1.4057
2011-10-03,1.3984,1.4036,1.3855,1.3897
2011-10-04,1.3895,1.4117,1.3887,1.4037
2011-10-05,1.4035,1.4055,1.387,1.3889
2011-10-06,1.3887,1.4009,1.3831,1.3937
2011-10-07,1.3936,1.3982,1.3824,1.3906
2011-10-10,1.39,1.4061,1.3872,1.4004
2011-10-11,1.4002,1.4082,1.3976,1.404
2011-10-12,1.4038,1.4082,1.3973,1.4025
2011-10-13,1.4031,1.4076,1.4006,1.4061
2011-10-14,1.4061,1.4076,1.3967,1.4016
2011-10-17,1.4026,1.407,1.3921,1.4058
2011-10-18,1.4056,1.4086,1.3926,1.3942
2011-10-19,1.3945,1.4042,1.3932,1.4024
2011-10-20,1.4022,1.4048,1.3936,1.4001
2011-10-21,1.3999,1.4024,1.3939,1.3987
2011-10-24,1.4005,1.4026,1.3912,1.3986
2011-10-25,1.3985,1.4172,1.3911,1.4131
2011-10-26,1.4132,1.4167,1.3948,1.3959
2011-10-27,1.396,1.4121,1.3926,1.4065
2011-10-28,1.4068,1.4116,1.4027,1.4031
2011-10-31,1.4045,1.4064,1.3782,1.3838
2011-11-01,1.3837,1.3998,1.3812,1.3956
2011-11-02,1.3953,1.4032,1.3916,1.3931
2011-11-03,1.393,1.398,1.3827,1.3932
2011-11-04,1.3934,1.4122,1.3923,1.4048
2011-11-07,1.404,1.4046,1.3945,1.395
2011-11-08,1.3952,1.4031,1.3913,1.3955
2011-11-09,1.3956,1.3988,1.3809,1.3859
2011-11-10,1.386,1.3923,1.383,1.3832
2011-11-11,1.3834,1.396,1.3827,1.3891
2011-11-14,1.3927,1.3979,1.3842,1.3848
2011-11-15,1.385,1.3881,1.3803,1.3808
2011-11-16,1.381,1.3862,1.3768,1.3779
2011-11-17,1.3779,1.3859,1.3757,1.3852
2011-11-18,1.3847,1.3926,1.3841,1.3898
2011-11-21,1.3893,1.4055,1.3866,1.4019
2011-11-22,1.4016,1.4072,1.3985,1.4027
2011-11-23,1.4029,1.4059,1.3948,1.3984
2011-11-24,1.3983,1.4024,1.394,1.3968
2011-11-25,1.3968,1.3977,1.3849,1.3861
2011-11-28,1.3901,1.3901,1.3765,1.3776
2011-11-29,1.3778,1.3826,1.3708,1.3734
2011-11-30,1.3734,1.3776,1.3657,1.3694
2011-12-01,1.3694,1.3762,1.3645,1.365
2011-12-02,1.3651,1.371,1.3586,1.365
2011-12-05,1.3657,1.3679,1.3615,1.3626
2011-12-06,1.3624,1.3655,1.3521,1.3531
2011-12-07,1.3531,1.3558,1.3502,1.3538
2011-12-08,1.3538,1.3665,1.3477,1.3652
2011-12-09,1.3653,1.3712,1.361,1.361
2011-12-12,1.363,1.3637,1.3521,1.3527
2011-12-13,1.3531,1.356,1.3442,1.3475
2011-12-14,1.3473,1.3519,1.3454,1.3493
2011-12-15,1.3495,1.3507,1.3439,1.3466
2011-12-16,1.3469,1.3547,1.3426,1.3542
2011-12-19,1.3538,1.3553,1.347,1.3496
2011-12-20,1.3496,1.3523,1.3441,1.3467
2011-12-21,1.3466,1.3482,1.3377,1.3396
2011-12-22,1.3396,1.3433,1.3311,1.3325
2011-12-23,1.3323,1.3359,1.3277,1.331
2011-12-27,1.3309,1.3358,1.3284,1.3321
2011-12-28,1.3317,1.3332,1.3198,1.3254
2011-12-29,1.3255,1.3259,1.3171,1.3219
2011-12-30,1.3218,1.324,1.3156,1.3234
2012-01-02,1.32,1.3222,1.3165,1.3172
2012-01-03,1.3178,1.3215,1.3147,1.3199
2012-01-04,1.3202,1.3231,1.308,1.3107
2012-01-05,1.3106,1.3114,1.3005,1.3042
2012-01-06,1.3041,1.3084,1.2989,1.3078
2012-01-09,1.3066,1.314,1.3038,1.3071
2012-01-10,1.3073,1.3077,1.2971,1.2988
2012-01-11,1.2983,1.2986,1.2908,1.2946
2012-01-12,1.2947,1.3087,1.2938,1.3055
2012-01-13,1.3057,1.3095,1.2951,1.2973
2012-01-16,1.2944,1.297,1.2881,1.2885
2012-01-17,1.2888,1.2979,1.2876,1.2935
2012-01-18,1.294,1.3049,1.293,1.301
2012-01-19,1.3008,1.3119,1.2981,1.3113
2012-01-20,1.3115,1.315,1.3073,1.3104
2012-01-23,1.3077,1.3144,1.3053,1.3122
2012-01-24,1.3122,1.3182,1.3108,1.3155
2012-01-25,1.3156,1.3192,1.3112,1.316
2012-01-26,1.3162,1.3185,1.3108,1.3129
2012-01-27,1.313,1.3251,1.3112,1.3241
2012-01-30,1.324,1.324,1.3154,1.3167
2012-01-31,1.3166,1.3206,1.3102,1.3117
2012-02-01,1.3118,1.3179,1.3085,1.3138
2012-02-02,1.3137,1.3167,1.3094,1.3136
2012-02-03,1.3136,1.3209,1.3027,1.3072
2012-02-06,1.3038,1.3091,1.2998,1.3072
2012-02-07,1.3073,1.3197,1.3049,1.3192
2012-02-08,1.3187,1.3227,1.317,1.3201
2012-02-09,1.3203,1.3242,1.3177,1.3221
2012-02-10,1.322,1.3252,1.3188,1.3217
2012-02-13,1.324,1.3258,1.3173,1.3182
2012-02-14,1.3182,1.3196,1.3103,1.3114
2012-02-15,1.3116,1.313,1.302,1.3062
2012-02-16,1.3064,1.3105,1.302,1.3088
2012-02-17,1.3089,1.3129,1.3067,1.3097
2012-02-20,1.3113,1.3183,1.3098,1.3157
2012-02-21,1.3155,1.3217,1.3133,1.3195
2012-02-22,1.3196,1.3254,1.3178,1.3248
2012-02-23,1.3243,1.3343,1.3237,1.3332
2012-02-24,1.334,1.3465,1.3329,1.3442
2012-02-27,1.3453,1.3479,1.3369,1.3379
2012-02-28,1.3378,1.3415,1.3351,1.3394
2012-02-29,1.3391,1.3399,1.3163,1.3177
2012-03-01,1.318,1.3204,1.3096,1.3121
2012-03-02,1.3121,1.3137,1.3027,1.3061
2012-03-05,1.3067,1.316,1.3042,1.3143
2012-03-06,1.3144,1.3167,1.3118,1.3136
2012-03-07,1.3133,1.3164,1.3113,1.3121
2012-03-08,1.3119,1.3207,1.3099,1.3147
2012-03-09,1.3144,1.3151,1.2955,1.3001
2012-03-12,1.2994,1.3078,1.2978,1.3054
2012-03-13,1.3054,1.3063,1.2923,1.293
2012-03-14,1.2932,1.2976,1.2893,1.294
2012-03-15,1.2939,1.3005,1.2926,1.297
2012-03-16,1.297,1.309,1.2964,1.3066
2012-03-19,1.3064,1.3118,1.3032,1.3064
2012-03-20,1.3063,1.3169,1.3062,1.3115
2012-03-21,1.3114,1.314,1.3081,1.3109
2012-03-22,1.311,1.32,1.3082,1.3189
2012-03-23,1.3189,1.329,1.3178,1.3245
2012-03-26,1.3245,1.3257,1.318,1.3237
2012-03-27,1.3235,1.3263,1.3212,1.3259
2012-03-28,1.3257,1.3318,1.3237,1.3296
2012-03-29,1.3295,1.3318,1.3246,1.3256
2012-03-30,1.3257,1.3333,1.3255,1.3323
2012-04-02,1.3301,1.3331,1.3183,1.3193
2012-04-03,1.3191,1.3244,1.3101,1.3115
2012-04-04,1.3116,1.312,1.3059,1.3089
2012-04-05,1.3091,1.3114,1.2942,1.2973
2012-04-09,1.3061,1.3092,1.2998,1.307
2012-04-10,1.3071,1.3143,1.3046,1.3135
2012-04-11,1.3135,1.3177,1.3124,1.3157
2012-04-12,1.3159,1.3169,1.3103,1.3114
2012-04-13,1.3115,1.3123,1.3039,1.3072
2012-04-16,1.306,1.3144,1.3005,1.3129
2012-04-17,1.313,1.314,1.2948,1.2996
2012-04-18,1.3,1.3013,1.293,1.3001
2012-04-19,1.3001,1.308,1.2964,1.3069
2012-04-20,1.3071,1.3127,1.3066,1.3118
2012-04-23,1.3091,1.3121,1.3031,1.3034
2012-04-24,1.3036,1.3068,1.3019,1.3027
2012-04-25,1.3029,1.3054,1.2965,1.3004
2012-04-26,1.3003,1.3034,1.2961,1.3006
2012-04-27,1.3003,1.3034,1.2976,1.2993
2012-04-30,1.2983,1.3091,1.2971,1.3068
2012-05-01,1.3069,1.3131,1.3004,1.3046
2012-05-02,1.3046,1.3052,1.2958,1.2979
2012-05-03,1.2978,1.3005,1.2885,1.3
2012-05-04,1.3,1.3081,1.2952,1.3022
2012-05-07,1.2952,1.2997,1.2925,1.2964
2012-05-08,1.2966,1.3022,1.2939,1.2983
2012-05-09,1.2983,1.3035,1.2949,1.2961
2012-05-10,1.2961,1.2989,1.2932,1.2969
2012-05-11,1.2968,1.3008,1.2877,1.2917
2012-05-14,1.2905,1.2933,1.2857,1.2862
2012-05-15,1.2862,1.2874,1.2782,1.2815
2012-05-16,1.2815,1.2878,1.2806,1.2868
2012-05-17,1.2869,1.2944,1.285,1.2927
2012-05-18,1.2929,1.306,1.2893,1.3054
2012-05-21,1.3048,1.306,1.3004,1.3031
2012-05-22,1.3031,1.304,1.294,1.2947
2012-05-23,1.2947,1.2964,1.2869,1.2891
2012-05-24,1.2891,1.2932,1.2859,1.2867
2012-05-25,1.2867,1.2913,1.2861,1.2879
2012-05-28,1.2907,1.2919,1.2829,1.2837
2012-05-29,1.2836,1.285,1.2764,1.2772
2012-05-30,1.2772,1.2802,1.2726,1.2731
2012-05-31,1.2733,1.281,1.2729,1.2765
2012-06-01,1.2762,1.2943,1.2759,1.2934
2012-06-04,1.2919,1.3031,1.2902,1.2985
2012-06-05,1.2986,1.3002,1.2904,1.292
2012-06-06,1.2921,1.2932,1.2885,1.2922
2012-06-07,1.2922,1.2938,1.2852,1.2911
2012-06-08,1.291,1.2916,1.283,1.2855
2012-06-11,1.2936,1.2945,1.2843,1.2862
2012-06-12,1.2864,1.2884,1.2802,1.2829
2012-06-13,1.2831,1.2945,1.2817,1.2932
2012-06-14,1.2933,1.2938,1.288,1.2917
2012-06-15,1.2917,1.2955,1.2891,1.2937
2012-06-18,1.2996,1.3005,1.2867,1.2869
2012-06-19,1.287,1.2949,1.2866,1.2911
2012-06-20,1.2912,1.2962,1.29,1.2934
2012-06-21,1.2934,1.2954,1.2879,1.29
2012-06-22,1.29,1.2915,1.2856,1.2867
2012-06-25,1.2876,1.2879,1.2825,1.2862
2012-06-26,1.2861,1.287,1.2785,1.2792
2012-06-27,1.2792,1.2819,1.2769,1.2783
2012-06-28,1.2782,1.2864,1.2742,1.2852
2012-06-29,1.2853,1.2971,1.2848,1.2863
2012-07-02,1.2874,1.2888,1.2785,1.279
2012-07-03,1.2791,1.28,1.2737,1.2758
2012-07-04,1.2758,1.2762,1.266,1.2685
2012-07-05,1.2687,1.2698,1.2528,1.2568
2012-07-06,1.2568,1.2579,1.2498,1.2516
2012-07-09,1.2511,1.2567,1.2488,1.2548
2012-07-10,1.2549,1.2559,1.249,1.2526
2012-07-11,1.2527,1.2534,1.2465,1.2473
2012-07-12,1.2473,1.2495,1.2414,1.2431
2012-07-13,1.2433,1.244,1.2374,1.2418
2012-07-16,1.2421,1.2464,1.2362,1.2449
2012-07-17,1.2449,1.2497,1.239,1.2443
2012-07-18,1.2442,1.2446,1.2384,1.2404
2012-07-19,1.2404,1.2431,1.2319,1.2369
2012-07-20,1.2368,1.2373,1.2288,1.2309
2012-07-23,1.2288,1.2348,1.2278,1.2343
2012-07-24,1.2344,1.2352,1.2287,1.232
2012-07-25,1.2322,1.2382,1.2308,1.2333
2012-07-26,1.2334,1.2431,1.2303,1.24
2012-07-27,1.24,1.2447,1.2343,1.2358
2012-07-30,1.2351,1.2358,1.2266,1.2278
2012-07-31,1.2279,1.2349,1.2268,1.2338
2012-08-01,1.2338,1.2344,1.2275,1.2288
2012-08-02,1.2289,1.2403,1.2192,1.2267
2012-08-03,1.2266,1.2407,1.2236,1.2404
2012-08-06,1.2406,1.244,1.2356,1.2399
2012-08-07,1.2398,1.241,1.2352,1.2356
2012-08-08,1.2356,1.2362,1.228,1.2296
2012-08-09,1.2295,1.2313,1.2169,1.2196
2012-08-10,1.2196,1.2219,1.217,1.2176
2012-08-13,1.2174,1.2279,1.2158,1.2237
2012-08-14,1.2237,1.2281,1.2213,1.2218
2012-08-15,1.2217,1.225,1.214,1.2151
2012-08-16,1.2151,1.2222,1.2125,1.2185
2012-08-17,1.2185,1.2225,1.2148,1.2196
2012-08-20,1.2199,1.2224,1.2158,1.2201
2012-08-21,1.2201,1.2335,1.2191,1.233
2012-08-22,1.233,1.2433,1.2329,1.2412
2012-08-23,1.2411,1.2494,1.2395,1.2483
2012-08-24,1.2483,1.2487,1.2396,1.2407
2012-08-27,1.2403,1.241,1.2374,1.2376
2012-08-28,1.2377,1.2418,1.2355,1.2409
2012-08-29,1.2412,1.2427,1.2356,1.2395
2012-08-30,1.2395,1.245,1.239,1.2407
2012-08-31,1.2407,1.249,1.2385,1.2398
2012-09-03,1.2409,1.2431,1.2378,1.2407
2012-09-04,1.2407,1.2439,1.2371,1.2388
2012-09-05,1.2387,1.2513,1.235,1.2478
2012-09-06,1.2478,1.25,1.2376,1.2411
2012-09-07,1.2411,1.2536,1.2394,1.2536
2012-09-10,1.2516,1.2519,1.2465,1.2467
2012-09-11,1.2467,1.2514,1.2416,1.2504
2012-09-12,1.2505,1.2593,1.2485,1.2584
2012-09-13,1.2585,1.2625,1.2545,1.2579
2012-09-14,1.258,1.2757,1.2561,1.2757
2012-09-17,1.2731,1.2796,1.2718,1.278
2012-09-18,1.278,1.2783,1.2697,1.2711
2012-09-19,1.2711,1.2746,1.266,1.2713
2012-09-20,1.2714,1.2731,1.2648,1.2659
2012-09-21,1.2658,1.2708,1.2632,1.2677
2012-09-24,1.267,1.2689,1.2632,1.265
2012-09-25,1.265,1.268,1.2623,1.2646
2012-09-26,1.2646,1.2685,1.2606,1.2676
2012-09-27,1.2675,1.2682,1.2622,1.2657
2012-09-28,1.2655,1.2692,1.262,1.2639
2012-10-01,1.264,1.269,1.26,1.2652
2012-10-02,1.2652,1.273,1.2648,1.2709
2012-10-03,1.2709,1.2756,1.2691,1.2742
2012-10-04,1.2742,1.2802,1.2737,1.276
2012-10-05,1.276,1.277,1.2681,1.2748
2012-10-08,1.2735,1.2739,1.2647,1.2666
2012-10-09,1.2666,1.2668,1.2583,1.2597
2012-10-10,1.2596,1.2658,1.2572,1.2617
2012-10-11,1.2618,1.2666,1.2597,1.2649
2012-10-12,1.2649,1.2709,1.264,1.269
2012-10-15,1.2675,1.2701,1.2642,1.2696
2012-10-16,1.2697,1.2917,1.2697,1.2917
2012-10-17,1.2916,1.2936,1.2821,1.2822
2012-10-18,1.2821,1.2881,1.2797,1.2879
2012-10-19,1.2879,1.2943,1.2859,1.2931
2012-10-22,1.2951,1.3008,1.2938,1.2963
2012-10-23,1.2961,1.2976,1.2836,1.2882
2012-10-24,1.2882,1.29,1.28,1.2885
2012-10-25,1.2885,1.2917,1.2858,1.2865
2012-10-26,1.2864,1.2923,1.2841,1.2902
2012-10-29,1.2913,1.2918,1.2878,1.2912
2012-10-30,1.2912,1.2973,1.2906,1.2952
2012-10-31,1.2952,1.3018,1.2934,1.2957
2012-11-01,1.2957,1.2972,1.2881,1.2898
2012-11-02,1.2898,1.29,1.2736,1.2779
2012-11-05,1.2761,1.2776,1.2722,1.2745
2012-11-06,1.2744,1.2749,1.2695,1.2707
2012-11-07,1.2707,1.2742,1.2645,1.2724
2012-11-08,1.2724,1.2751,1.2672,1.2746
2012-11-09,1.2746,1.277,1.2707,1.2726
2012-11-12,1.2718,1.2736,1.2687,1.2702
2012-11-13,1.2702,1.2739,1.267,1.2727
2012-11-14,1.2727,1.2798,1.2717,1.2779
2012-11-15,1.2779,1.2824,1.2755,1.2785
2012-11-16,1.2785,1.2788,1.2721,1.2751
2012-11-19,1.2753,1.2775,1.272,1.2737
2012-11-20,1.2737,1.2786,1.2722,1.277
2012-11-21,1.277,1.2793,1.2718,1.2778
2012-11-22,1.2778,1.2858,1.2778,1.2842
2012-11-23,1.2845,1.2895,1.2837,1.2878
2012-11-26,1.2872,1.2907,1.2844,1.2897
2012-11-27,1.2897,1.2908,1.2817,1.2861
2012-11-28,1.2862,1.2868,1.2816,1.2843
2012-11-29,1.2843,1.2902,1.2832,1.2883
2012-11-30,1.2883,1.2945,1.2875,1.2907
2012-12-03,1.291,1.2994,1.2907,1.2988
2012-12-04,1.2987,1.3032,1.2975,1.3001
2012-12-05,1.3002,1.3013,1.2951,1.2963
2012-12-06,1.2964,1.2969,1.2828,1.2848
2012-12-07,1.2848,1.2857,1.2722,1.2787
2012-12-10,1.272,1.2782,1.272,1.2759
2012-12-11,1.2759,1.2833,1.2751,1.2826
2012-12-12,1.2826,1.2875,1.2812,1.2866
2012-12-13,1.2867,1.2884,1.2827,1.2869
2012-12-14,1.287,1.298,1.2861,1.2973
2012-12-17,1.2989,1.3002,1.2939,1.2942
2012-12-18,1.2942,1.3041,1.2936,1.3036
2012-12-19,1.3036,1.3127,1.3034,1.3052
2012-12-20,1.3052,1.3133,1.305,1.308
2012-12-21,1.308,1.3112,1.3042,1.3092
2012-12-24,1.3086,1.314,1.3056,1.3078
2012-12-26,1.3079,1.3162,1.3064,1.3134
2012-12-27,1.3135,1.3182,1.3124,1.3167
2012-12-28,1.3167,1.3181,1.3095,1.3174
2012-12-31,1.3152,1.3169,1.3076,1.3108
2013-01-02,1.311,1.3122,1.2973,1.2997
2013-01-03,1.2993,1.2999,1.2871,1.2885
2013-01-04,1.2885,1.2913,1.2843,1.2901
2013-01-07,1.2894,1.2938,1.2852,1.2936
2013-01-08,1.2936,1.2959,1.289,1.2902
2013-01-09,1.2902,1.2918,1.2854,1.2892
2013-01-10,1.2892,1.3067,1.2867,1.3042
2013-01-11,1.3042,1.3145,1.3027,1.3139
2013-01-14,1.3154,1.3181,1.313,1.316
2013-01-15,1.316,1.3169,1.3063,1.3086
2013-01-16,1.3087,1.3126,1.3069,1.3105
2013-01-17,1.3105,1.3209,1.3093,1.318
2013-01-18,1.318,1.3241,1.3162,1.32
2013-01-21,1.3202,1.323,1.3193,1.3216
2013-01-22,1.3216,1.3258,1.3181,1.3212
2013-01-23,1.3212,1.3316,1.3167,1.3303
2013-01-24,1.3303,1.3422,1.3286,1.3406
2013-01-25,1.3406,1.3597,1.3381,1.3527
2013-01-28,1.3549,1.359,1.3523,1.3523
2013-01-29,1.3523,1.3557,1.3493,1.3503
2013-01-30,1.3503,1.3635,1.35,1.3588
2013-01-31,1.3588,1.3618,1.3517,1.354
2013-02-01,1.354,1.3704,1.3539,1.3591
2013-02-04,1.3601,1.3609,1.348,1.3486
2013-02-05,1.3487,1.3561,1.3443,1.3517
2013-02-06,1.3517,1.3542,1.3451,1.3456
2013-02-07,1.3458,1.3521,1.3335,1.3361
2013-02-08,1.3361,1.3428,1.3352,1.3395
2013-02-11,1.3407,1.3507,1.3401,1.3471
2013-02-12,1.347,1.3558,1.3452,1.3472
2013-02-13,1.3472,1.3566,1.3451,1.3465
2013-02-14,1.3466,1.3472,1.3325,1.3363
2013-02-15,1.3363,1.3475,1.3327,1.3446
2013-02-18,1.3446,1.3511,1.3416,1.349
2013-02-19,1.349,1.3564,1.3472,1.3539
2013-02-20,1.3539,1.3609,1.3494,1.3503
2013-02-21,1.3502,1.3513,1.3414,1.3424
2013-02-22,1.3424,1.3509,1.3403,1.3451
2013-02-25,1.349,1.3621,1.3387,1.3392
2013-02-26,1.3388,1.3454,1.3343,1.3393
2013-02-27,1.3393,1.3464,1.3382,1.3439
2013-02-28,1.344,1.3477,1.3404,1.346
2013-03-01,1.346,1.349,1.3337,1.3363
2013-03-04,1.3366,1.3416,1.3355,1.3378
2013-03-05,1.3379,1.3413,1.336,1.3397
2013-03-06,1.3397,1.3435,1.3375,1.339
2013-03-07,1.3393,1.3502,1.3385,1.3487
2013-03-08,1.3487,1.3534,1.3279,1.3366
2013-03-11,1.3357,1.3389,1.334,1.3374
2013-03-12,1.3374,1.3411,1.3346,1.3365
